utt_id,dataset_name,gender,path_raw,duration_sec,world_voiced_ratio,world_f0_median_hz,world_mel_status,world_mel_voiced_frames,world_mel_continuity_l1,world_mel_vector_json,lpc_mel_status,lpc_mel_voiced_frames,lpc_mel_continuity_l1,lpc_mel_vector_json,mfcc_status,mfcc_voiced_frames,mfcc_continuity_l1,mfcc_vector_json
121_127105_000007_000003,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000007_000003.wav,5.360000,0.819367,171.540815,ok,440,0.960140,"[-5.093553033446533, -6.255419926729125, -7.259059836234792, -8.007732273204955, -9.30789285998588, -10.188717571343275, -10.383086053811947, -10.684532344645357, -11.32850463053657, -11.865641692921596, -11.871730839426803, -11.646518525031794, -11.547476975733023, -12.08407707084252, -12.567876638291422, -12.453307794879738, -12.590663486365413, -13.172544586485982, -13.157814111302484, -12.8225170825707, -13.272345808120592, -13.998399073374138, -14.566067702215408, -13.931834597418954]",ok,411,0.292964,"[1.7179694175720215, 1.3634535074234009, 0.71864914894104, 0.22133968770503998, -0.13274896144866943, -0.3923182487487793, -0.5981235504150391, -0.7870745658874512, -0.9687679409980774, -1.1373023986816406, -1.2815932035446167, -1.3915221691131592, -1.4970084428787231, -1.6458250284194946, -1.8127816915512085, -1.9849432706832886, -2.197709321975708, -2.3756625652313232, -2.4039509296417236, -2.307803153991699, -2.600254774093628, -3.1621720790863037, -3.3526902198791504, -2.9853599071502686]",ok,411,5.040895,"[-167.72146606445312, 67.84729766845703, 15.25780200958252, 21.263198852539062, 8.328096389770508, 7.003145217895508, 1.8247766494750977, 3.491715669631958, 4.293066024780273, -3.7354702949523926, 2.7100274562835693, -4.356222629547119, 8.891325950622559, -1.2622312307357788, 3.303250551223755, 2.030712604522705]"
121_127105_000007_000004,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000007_000004.wav,7.640000,0.720261,156.165762,ok,551,0.884266,"[-4.612051618211493, -5.643939574849462, -6.655414175745896, -7.449046953288291, -8.913130372522758, -9.848191802836642, -9.84081415065769, -10.181909828585095, -10.887367548418617, -11.567176713092886, -11.928889013163957, -11.88608690945083, -11.827177885836173, -12.323215628978136, -12.790424983868373, -12.617797343679904, -12.646757376348459, -13.561188700382221, -13.639303691527454, -13.314187408629465, -13.443206916917424, -14.479224803961095, -15.256759827427024, -14.501712207669934]",ok,516,0.272778,"[2.1487529277801514, 1.8436979055404663, 1.1759860515594482, 0.6640529036521912, 0.3065730631351471, 0.04470965266227722, -0.16422012448310852, -0.3636084794998169, -0.5741482973098755, -0.8009352684020996, -1.0075554847717285, -1.1788057088851929, -1.3395003080368042, -1.5085090398788452, -1.663901925086975, -1.7720898389816284, -2.0129799842834473, -2.3265957832336426, -2.463876724243164, -2.3437461853027344, -2.533120632171631, -3.2328219413757324, -3.545440673828125, -3.1559271812438965]",ok,516,4.874888,"[-168.054931640625, 82.16604614257812, 15.522516250610352, 21.746604919433594, 6.256154537200928, 7.956230640411377, 3.8691723346710205, 4.475869178771973, 2.4153687953948975, -3.7061705589294434, 2.4320693016052246, -5.562589168548584, 9.972445487976074, -3.3136112689971924, 4.470242500305176, 1.570529818534851]"
121_127105_000008_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000008_000000.wav,9.720000,0.810894,162.463944,ok,789,0.861817,"[-5.94086870951684, -6.651309013586893, -7.063940303763864, -7.565560218028326, -9.026486508616617, -10.245478120364849, -10.566424936192607, -10.83630954512287, -11.197854874571389, -11.438611511641161, -11.535457278402976, -11.545838788548975, -11.816429935637226, -12.386122562704807, -12.663257134473858, -12.67335686587603, -12.961604260595454, -13.653288616396885, -13.585028001448741, -13.38434288530669, -13.894914619479671, -14.98478604696594, -15.2429607210664, -14.897095200341749]",ok,738,0.290827,"[1.6782094240188599, 1.686210036277771, 1.363002061843872, 0.8557670712471008, 0.43863728642463684, 0.12092645466327667, -0.13765719532966614, -0.3373638987541199, -0.5031712055206299, -0.6650857329368591, -0.8145139813423157, -0.9476523995399475, -1.1260343790054321, -1.354592204093933, -1.5563504695892334, -1.7094544172286987, -1.970559000968933, -2.2021822929382324, -2.2225611209869385, -2.1729421615600586, -2.623138666152954, -3.3109922409057617, -3.536449432373047, -3.2133841514587402]",ok,738,5.001419,"[-182.34835815429688, 80.50423431396484, 8.297491073608398, 21.438568115234375, 6.012204170227051, 7.019766330718994, -1.0412180423736572, -1.493888258934021, 1.502913475036621, -5.07420539855957, 4.51173210144043, -6.517101764678955, 8.53232479095459, -0.7701246738433838, 2.741163969039917, 2.773118019104004]"
121_127105_000008_000001,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000008_000001.wav,4.960000,0.804829,164.279620,ok,400,0.961770,"[-5.249864888024657, -6.247098975300563, -6.98421455166009, -7.429572557269182, -8.515008963740446, -9.29347388576143, -9.46592710164291, -9.799284229631214, -10.264818454882635, -10.64855898810005, -10.843296259733375, -11.171731589069653, -11.59017439309623, -12.150606565111934, -12.593072310227706, -12.537848167333161, -12.600777951559843, -13.085330574398759, -13.020585989430646, -13.33168911458727, -13.4774791775436, -14.271132541266864, -14.903670975270499, -14.193233863261094]",ok,375,0.301673,"[1.6077179908752441, 1.4239872694015503, 0.980500340461731, 0.5307793021202087, 0.20245271921157837, -0.02177765592932701, -0.18887121975421906, -0.34433647990226746, -0.507070004940033, -0.7256378531455994, -0.9638980031013489, -1.190759301185608, -1.4053945541381836, -1.59965980052948, -1.7681680917739868, -1.9105491638183594, -2.054631471633911, -2.18868088722229, -2.3219690322875977, -2.412513494491577, -2.6487812995910645, -3.1605236530303955, -3.381091833114624, -2.9805169105529785]",ok,375,5.040085,"[-158.4366912841797, 77.17512512207031, 9.881941795349121, 14.017351150512695, 4.204784870147705, 7.435841083526611, 2.139127731323242, -0.6433469653129578, 3.538567304611206, -3.0431125164031982, 3.4024577140808105, -4.258727073669434, 7.247781276702881, -2.0682778358459473, 4.837647438049316, -0.003446705173701048]"
121_127105_000008_000002,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000008_000002.wav,6.760000,0.753323,169.544234,ok,510,0.811171,"[-5.5290944075611925, -6.200838839563109, -7.212885370329613, -8.393477677556154, -9.884551069443756, -10.709678381915147, -10.888525566590962, -11.181336955343085, -11.708652972157315, -12.18396559958164, -12.381162585462148, -12.509685715425745, -12.664393065322443, -12.99057970274769, -13.31512467111744, -13.264283556358162, -13.174154078093967, -13.722676512036442, -13.886161722695567, -13.381660700713674, -13.705832639606244, -14.535403492132886, -15.06434141820252, -14.590081979330161]",ok,478,0.265540,"[1.881761908531189, 1.7689625024795532, 1.178466796875, 0.5883833765983582, 0.19548164308071136, -0.0953509658575058, -0.3404541611671448, -0.5691305994987488, -0.7884814739227295, -0.9893449544906616, -1.1742171049118042, -1.3583898544311523, -1.5405634641647339, -1.7133036851882935, -1.8976980447769165, -2.022740125656128, -2.1663835048675537, -2.350557327270508, -2.391618490219116, -2.2233667373657227, -2.5182769298553467, -3.177950143814087, -3.385690689086914, -3.050813674926758]",ok,478,4.751760,"[-193.04852294921875, 72.08387756347656, 18.666793823242188, 19.620012283325195, 6.819493770599365, 10.115428924560547, 2.936490535736084, 2.4864442348480225, 1.0986649990081787, -3.865872383117676, 1.0120962858200073, -7.061636447906494, 5.456394672393799, -4.14579439163208, 1.8520654439926147, 0.9613624215126038]"
121_127105_000009_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000009_000000.wav,4.840000,0.663918,181.442444,ok,322,0.960090,"[-5.221939541865909, -6.051106738452756, -6.784476172972771, -7.32013923420774, -8.648391933687424, -9.782934658494234, -10.101053316168281, -10.418377693675652, -10.994276971030134, -11.539354240367011, -11.854407977076853, -11.867942563906212, -11.829143469346164, -11.942244696431848, -12.25564677899351, -12.075289463471016, -12.453830052005681, -13.597044843428872, -13.295177062597466, -12.792088914483985, -13.307212323593735, -14.200547924981382, -14.581251374887943, -14.121010379233567]",ok,300,0.282737,"[1.6269022226333618, 1.506067156791687, 1.0097334384918213, 0.5227057337760925, 0.160624697804451, -0.10845447331666946, -0.35926684737205505, -0.6024649739265442, -0.8284986615180969, -1.0308202505111694, -1.2076889276504517, -1.365471601486206, -1.4986257553100586, -1.6029635667800903, -1.6538158655166626, -1.7480194568634033, -2.092350482940674, -2.3941798210144043, -2.4385340213775635, -2.300208568572998, -2.6162874698638916, -3.212343692779541, -3.384187936782837, -3.061943531036377]",ok,300,5.018879,"[-165.4744110107422, 74.34479522705078, 14.94202995300293, 20.009851455688477, 4.897854804992676, 3.216214895248413, 1.3361181020736694, 2.41936993598938, -0.9038630127906799, -4.0666961669921875, 4.281740665435791, -6.0016584396362305, 8.548415184020996, -1.4991815090179443, 2.324547529220581, 3.0037410259246826]"
121_127105_000010_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000010_000000.wav,9.480000,0.737619,160.316696,ok,700,0.960575,"[-5.121375462816234, -6.2888841389120325, -6.975353376786284, -7.403260647228027, -8.60256571586397, -9.861176376415209, -10.242654811976625, -10.439705140366955, -10.576768077989575, -10.921047972794481, -11.182377290012957, -11.049550250534702, -11.041309541055503, -11.887193713024116, -12.383499057870099, -11.956763932305801, -12.281207631026136, -13.446734951950441, -13.516222388840562, -13.072601249376744, -13.424984288715413, -14.36233015003999, -14.735763998996077, -14.048224908422458]",ok,657,0.305989,"[1.7731178998947144, 1.6050273180007935, 1.1486694812774658, 0.6538245677947998, 0.2778751254081726, 0.0115412138402462, -0.1748897284269333, -0.3195086717605591, -0.47146105766296387, -0.6447609663009644, -0.7927131056785583, -0.9265083074569702, -1.100509524345398, -1.2944128513336182, -1.4756274223327637, -1.6368591785430908, -1.9179033041000366, -2.2521004676818848, -2.412569522857666, -2.349423885345459, -2.628351926803589, -3.154453754425049, -3.2841219902038574, -2.890058994293213]",ok,657,5.128089,"[-160.8732452392578, 76.53546905517578, 9.31922435760498, 18.239538192749023, 10.542980194091797, 5.553410053253174, 1.5740433931350708, -0.3787018656730652, 1.1108341217041016, -1.7957607507705688, 3.8381733894348145, -3.7787280082702637, 11.139616966247559, -1.7863343954086304, 1.9085338115692139, 3.680946111679077]"
121_127105_000010_000001,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000010_000001.wav,2.320000,0.952790,152.602993,ok,222,0.724558,"[-4.6001264891579625, -5.414064763891341, -6.389024100889307, -7.263527954033427, -8.697085488950023, -9.660135482615091, -9.831323678878336, -10.072128630036506, -10.465626643303292, -10.704103279736259, -10.718357450310052, -10.770788235141584, -11.391113933225729, -12.391797876008228, -13.001856013418024, -12.933167191069389, -13.031412922788569, -13.844251132954813, -13.727389795957807, -13.412883525875916, -13.43808306963282, -14.778838939074282, -15.621920098173169, -14.822392232851586]",ok,207,0.218835,"[2.3085901737213135, 2.15521240234375, 1.5148159265518188, 0.9508386850357056, 0.5580551028251648, 0.28710079193115234, 0.1003221645951271, -0.04061617702245712, -0.17650505900382996, -0.3125472068786621, -0.4521331191062927, -0.6274933218955994, -0.9560463428497314, -1.331055998802185, -1.5812790393829346, -1.7395479679107666, -1.9557911157608032, -2.2224693298339844, -2.364886522293091, -2.1665244102478027, -2.3045687675476074, -3.231081485748291, -3.608696460723877, -3.079279899597168]",ok,207,4.422933,"[-168.80291748046875, 90.11488342285156, 9.39247989654541, 20.23002815246582, 10.261120796203613, 13.708625793457031, -0.7173888683319092, 0.7169358730316162, 4.2159953117370605, -3.5664944648742676, 5.013759613037109, -9.399425506591797, 12.333669662475586, -4.374005317687988, 5.4731974601745605, -0.28662988543510437]"
121_127105_000010_000002,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000010_000002.wav,14.800167,0.727211,156.088772,ok,1077,0.905332,"[-5.807860395786782, -6.681944707866146, -7.1574591691962555, -7.6524305325020245, -8.915784203066316, -9.634627561748097, -9.801281739362976, -10.173649259706517, -10.70915965358001, -11.202767873728757, -11.483595002287446, -11.545660198132712, -11.610566269079044, -12.034167280162949, -12.358463278308234, -12.355452225833185, -12.643605082328124, -13.499355631189399, -13.440028665234792, -13.071461099238205, -13.33295409115383, -14.293425041795164, -14.926005407230067, -14.36822330985404]",ok,1010,0.310296,"[1.4591070413589478, 1.3415875434875488, 0.9811106324195862, 0.5607419013977051, 0.20343203842639923, -0.0607607439160347, -0.25106391310691833, -0.41463807225227356, -0.5935097932815552, -0.7957715392112732, -0.997016966342926, -1.1661646366119385, -1.3097692728042603, -1.4527643918991089, -1.5912950038909912, -1.7602144479751587, -2.053502082824707, -2.311835765838623, -2.391894578933716, -2.2807514667510986, -2.4851508140563965, -3.1190648078918457, -3.34765362739563, -3.0131402015686035]",ok,1010,5.172233,"[-168.3462677001953, 74.72195434570312, 10.074850082397461, 17.199464797973633, 5.135395050048828, 5.522186756134033, 1.1036670207977295, 3.3283441066741943, 1.4471971988677979, -3.447754144668579, 3.9358808994293213, -5.7986931800842285, 8.498835563659668, -2.2397189140319824, 4.061827182769775, 1.7332218885421753]"
121_127105_000011_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000011_000000.wav,2.600000,0.865900,161.955448,ok,226,0.719432,"[-4.94790716727583, -6.075824648225039, -6.515909810202536, -6.780588321094656, -7.877963176585597, -9.007416829171872, -9.406437866239182, -9.834679497618884, -10.2202948507316, -10.301898029850044, -9.804818311241284, -9.494962775638335, -9.791670942368931, -10.277295547849263, -10.802707371410815, -11.367082489570267, -12.312401159135895, -12.919843010311217, -12.56961552268932, -12.690515773584039, -13.052457876160787, -13.949900149160083, -14.580224446818766, -13.587291193167434]",ok,209,0.229821,"[1.5691876411437988, 1.4925646781921387, 1.0980366468429565, 0.6723657846450806, 0.32411840558052063, 0.054455216974020004, -0.16008701920509338, -0.33074259757995605, -0.46482691168785095, -0.5705875754356384, -0.629984438419342, -0.6165635585784912, -0.680579662322998, -0.971222460269928, -1.29177987575531, -1.6163744926452637, -2.0469133853912354, -2.3564529418945312, -2.4146580696105957, -2.38407301902771, -2.7509496212005615, -3.293558120727539, -3.397829532623291, -2.9545207023620605]",ok,209,4.106323,"[-141.89903259277344, 77.0583724975586, -1.212591528892517, 18.616498947143555, 12.95740032196045, 2.0453009605407715, -4.437070846557617, 0.9620552062988281, 5.150660991668701, -4.870100021362305, 6.812140941619873, -6.352386474609375, 8.732593536376953, 0.6789796352386475, 4.384655475616455, -0.3269658386707306]"
121_127105_000012_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000012_000000.wav,5.960000,0.688442,181.013110,ok,411,0.898664,"[-4.940598309224133, -5.829344177546953, -6.915145195332764, -7.672773784833744, -8.827265250582473, -9.795697597846997, -9.842733398379472, -10.06548428448676, -10.521537275800839, -11.110643816624282, -11.660537240274946, -11.899905165245722, -12.062298789062186, -12.425431155081675, -12.690375216870452, -12.786636580233582, -12.530129798297125, -13.224048495170402, -13.293466882276471, -12.69854874472946, -13.149595288796469, -13.934947284716486, -14.403466581491152, -13.846729838766365]",ok,385,0.270279,"[1.7025469541549683, 1.4637172222137451, 0.8200327754020691, 0.3093796372413635, -0.02649070881307125, -0.24873776733875275, -0.4154278635978699, -0.5977464318275452, -0.8181141018867493, -1.0516077280044556, -1.2709052562713623, -1.471847414970398, -1.6628514528274536, -1.8180445432662964, -1.9312598705291748, -2.0400171279907227, -2.252981185913086, -2.4307172298431396, -2.410916328430176, -2.2566630840301514, -2.4993906021118164, -3.0328025817871094, -3.2115015983581543, -2.92297101020813]",ok,385,4.645426,"[-161.7342987060547, 71.5997314453125, 17.779714584350586, 15.394343376159668, 5.112597465515137, 9.264616966247559, 3.7827179431915283, 2.994188070297241, 1.8935933113098145, -3.3141586780548096, 3.187236785888672, -3.825643539428711, 7.675320148468018, -2.143320322036743, 3.644789457321167, 1.2862157821655273]"
121_127105_000012_000001,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000012_000001.wav,4.080000,0.777506,169.092529,ok,318,0.777568,"[-4.639210056180086, -5.6921823499424296, -6.75111721076198, -7.473752235273095, -8.721293837055029, -9.482792912595821, -9.650475026135876, -10.127484975565602, -10.77588570444295, -11.355666771541557, -11.473726125069135, -11.123476134788866, -11.012971591937918, -11.611128843215772, -12.280180274815528, -12.55437321496991, -12.376156523690609, -13.271947045340609, -13.642736015696663, -13.210983379668985, -13.164174282503343, -13.859120157377589, -14.337831800749427, -13.767410323233534]",ok,298,0.250724,"[1.7883933782577515, 1.528510332107544, 0.9176608324050903, 0.3937113285064697, 0.0106330132111907, -0.27384695410728455, -0.49024882912635803, -0.6515385508537292, -0.7748140096664429, -0.9241815209388733, -1.086574673652649, -1.2138601541519165, -1.329748511314392, -1.491004228591919, -1.7128456830978394, -1.93442964553833, -2.2201850414276123, -2.4875130653381348, -2.590456962585449, -2.524275779724121, -2.5883822441101074, -3.0190653800964355, -3.1814770698547363, -2.7859232425689697]",ok,298,4.200175,"[-158.88058471679688, 72.74356842041016, 16.045499801635742, 18.630998611450195, 12.660208702087402, 3.9878618717193604, 2.895787477493286, 5.520312309265137, 4.685629367828369, -1.523393154144287, 1.2193928956985474, -2.9625301361083984, 9.114264488220215, -3.066558837890625, 4.899681568145752, 1.630473017692566]"
121_127105_000013_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000013_000000.wav,3.000000,0.850498,155.742584,ok,256,0.849353,"[-5.143183635323179, -5.663305693704937, -6.621036671806193, -7.4173863034635135, -8.5728087322414, -9.38648603548416, -9.803550825917569, -10.29858697423682, -10.827127754806787, -11.182373171516135, -11.170492289296467, -11.01719456003956, -11.319400687111342, -12.274073477098566, -12.75878836859105, -12.204470959159021, -12.485231341712296, -13.97727995777841, -14.022907965108617, -12.69778356493589, -12.904773153088387, -13.973859208177771, -14.745160662298185, -14.227728258151206]",ok,241,0.253710,"[1.830037236213684, 1.8005250692367554, 1.3556183576583862, 0.8067727088928223, 0.3942001163959503, 0.11671984940767288, -0.09482628852128983, -0.27717041969299316, -0.44452527165412903, -0.5927789211273193, -0.7101085782051086, -0.8309510946273804, -1.0266906023025513, -1.270761489868164, -1.4919902086257935, -1.7247929573059082, -2.0616068840026855, -2.3940892219543457, -2.5167057514190674, -2.1829068660736084, -2.204334020614624, -3.048654794692993, -3.3387949466705322, -3.0192182064056396]",ok,241,4.325664,"[-165.70108032226562, 79.83114624023438, 13.115995407104492, 15.58922290802002, 10.07245922088623, 6.491569519042969, -2.283848285675049, 4.259094715118408, -1.2150267362594604, 0.7064393758773804, 1.5054374933242798, -8.426128387451172, 12.0693359375, -4.11854362487793, 1.9217584133148193, 2.8169755935668945]"
121_127105_000014_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000014_000000.wav,6.000000,0.760399,181.039778,ok,457,0.909146,"[-5.397977840199602, -6.5856250835350805, -7.607481338750931, -8.359819186230707, -9.702078313626899, -10.823215825647882, -11.062891569618523, -11.310847665504161, -11.806299608853376, -12.241831830691764, -12.347671955325623, -12.235350075510773, -12.270555838014017, -12.599128790127061, -12.861325582497988, -12.56778234436646, -12.691913469723278, -13.540070129425176, -13.718966309671325, -13.240862615456816, -13.356130619574447, -14.013078611235901, -14.61246258543246, -13.959214233144756]",ok,427,0.285149,"[1.6735421419143677, 1.3567276000976562, 0.7220001816749573, 0.19018064439296722, -0.19837987422943115, -0.48877474665641785, -0.7130574584007263, -0.8986547589302063, -1.0734460353851318, -1.2374180555343628, -1.3704005479812622, -1.490630030632019, -1.6325746774673462, -1.7707880735397339, -1.8759359121322632, -1.9702068567276, -2.1433699131011963, -2.437333822250366, -2.535492420196533, -2.400702476501465, -2.4996390342712402, -2.978217363357544, -3.1938700675964355, -2.8604979515075684]",ok,427,4.934106,"[-180.91603088378906, 65.45140838623047, 18.341777801513672, 22.438119888305664, 9.909551620483398, 6.230199813842773, 3.5595791339874268, 2.7485082149505615, 1.2135215997695923, -1.6497690677642822, 2.5206856727600098, -4.635249137878418, 9.557904243469238, -1.990246057510376, 4.711738109588623, 1.65665864944458]"
121_127105_000014_000001,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000014_000001.wav,4.040000,0.780247,157.251357,ok,316,0.753548,"[-5.078183058946729, -6.139856313652137, -6.426236160191909, -6.810594489516766, -8.378284992311064, -9.621667940801352, -9.80222823361982, -10.228265237738176, -11.03771857100344, -11.549605360060122, -11.832241003269065, -11.86753078041982, -11.879143981989948, -12.388782539913755, -12.782968911256107, -12.612073997031684, -12.743598715647646, -13.498827493934687, -14.011240708604827, -13.671258305220118, -13.648199204210757, -14.701923476356434, -15.326057784154829, -14.968416187860505]",ok,297,0.245641,"[2.102526903152466, 1.9953062534332275, 1.6280256509780884, 1.1393672227859497, 0.7333759665489197, 0.39900174736976624, 0.10171345621347427, -0.15415360033512115, -0.3860643804073334, -0.5943025946617126, -0.7695586681365967, -0.9198666214942932, -1.0633432865142822, -1.2574366331100464, -1.4537907838821411, -1.5725771188735962, -1.798128604888916, -2.219651460647583, -2.4466824531555176, -2.3452486991882324, -2.447788715362549, -3.239232063293457, -3.611126661300659, -3.316310167312622]",ok,297,4.474865,"[-174.01837158203125, 89.45851135253906, 12.16919231414795, 22.139617919921875, 4.70233154296875, 5.050462245941162, 1.1276497840881348, 2.110398530960083, 0.7974402904510498, -1.6524189710617065, 1.7132139205932617, -4.702084064483643, 11.014532089233398, -2.9661455154418945, 7.027831077575684, 2.716784715652466]"
121_127105_000015_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000015_000000.wav,3.000000,0.840532,144.472341,ok,253,0.846752,"[-5.320649322531341, -6.691499487085876, -7.7080815845775685, -8.057208672232996, -9.120745731910212, -10.249663662955326, -10.450051939417312, -10.780104736721741, -11.397675496293635, -11.805713218275718, -11.75868522368832, -11.671784107155691, -11.313993103857552, -11.87796918523362, -12.61792536006277, -12.542577571487655, -12.583386824204045, -13.639374349811167, -13.632165008018816, -13.380188827617935, -13.767687686745433, -14.39751437001222, -15.037225611752751, -14.317405493091108]",ok,236,0.249209,"[1.9105820655822754, 1.4994218349456787, 0.9406578540802002, 0.46206358075141907, 0.08956245332956314, -0.19694988429546356, -0.42427340149879456, -0.6167319416999817, -0.7764590382575989, -0.8959084153175354, -1.0093097686767578, -1.13375985622406, -1.2535501718521118, -1.3836801052093506, -1.518370509147644, -1.7173993587493896, -2.053635358810425, -2.30747127532959, -2.391167640686035, -2.330022096633911, -2.617236375808716, -3.2227816581726074, -3.464634895324707, -3.0606532096862793]",ok,236,4.821342,"[-176.7042999267578, 77.67415618896484, 11.50281810760498, 23.031475067138672, 8.93643569946289, 4.819389820098877, 1.4325515031814575, 3.5341615676879883, 4.04925012588501, -2.619109869003296, 4.570858001708984, -3.9511709213256836, 11.096418380737305, -2.4590179920196533, 5.355123043060303, 2.5236005783081055]"
121_127105_000016_000000,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000016_000000.wav,6.040000,0.638017,170.346307,ok,386,0.901369,"[-5.052300647519368, -6.076372030632755, -7.060259756373789, -7.593656442600187, -8.558736641390126, -9.359021539018904, -9.491265852437406, -9.839970396271905, -10.534752427644406, -11.282728012987798, -11.594838112592608, -11.52751996358101, -11.621414588083299, -12.158669731533497, -12.525001173035786, -12.534762911498744, -12.496029163622158, -13.32207017607289, -13.405859480967248, -13.144488636032468, -13.357563309035745, -14.087992666861089, -15.00287250694765, -14.602309841274181]",ok,360,0.280626,"[1.821964144706726, 1.5984739065170288, 1.0752735137939453, 0.6311538219451904, 0.30383768677711487, 0.061235178261995316, -0.13906121253967285, -0.33257973194122314, -0.565191924571991, -0.8106157183647156, -1.0080450773239136, -1.1653746366500854, -1.3346606492996216, -1.4971508979797363, -1.6259814500808716, -1.7642515897750854, -1.9661993980407715, -2.208250045776367, -2.359574794769287, -2.3285303115844727, -2.423288583755493, -3.01847505569458, -3.3834807872772217, -3.199010133743286]",ok,360,4.833692,"[-164.6118621826172, 77.64353942871094, 12.112645149230957, 17.164581298828125, 3.3716773986816406, 6.122159004211426, 1.501232624053955, 5.757473945617676, 1.8745430707931519, -1.508118748664856, 1.607517957687378, -3.617143154144287, 8.601202964782715, -2.4747302532196045, 4.06537389755249, 0.6964392066001892]"
121_127105_000016_000001,LibriTTS-R,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\libritts_r\raw\LibriTTS_R\test-clean\121\127105\121_127105_000016_000001.wav,2.880000,0.896194,168.190124,ok,259,0.843874,"[-5.354547429660802, -6.557500345156368, -7.560327915536636, -8.263161639014706, -9.378591736832872, -10.362825968660012, -10.65215459863161, -11.178688901842815, -11.848965463199512, -12.274457628481148, -12.27854620955946, -11.93293414488197, -11.70697843928457, -11.728358614797564, -11.97447276277418, -11.912285831509669, -12.064381804830278, -13.211854019081406, -13.30182605982742, -12.750844409744603, -13.130017084830486, -13.769801421545669, -14.578497462947855, -14.142702452164311]",ok,241,0.266264,"[1.6791139841079712, 1.4602339267730713, 0.9266704320907593, 0.40277230739593506, -0.006193353794515133, -0.3093459904193878, -0.5339282155036926, -0.7179526090621948, -0.9086475372314453, -1.085806131362915, -1.2240493297576904, -1.3103835582733154, -1.3644673824310303, -1.3752222061157227, -1.3617908954620361, -1.4966808557510376, -1.8797266483306885, -2.2279019355773926, -2.350477457046509, -2.1958982944488525, -2.3409717082977295, -2.9631192684173584, -3.26196551322937, -3.125415802001953]",ok,241,4.573656,"[-173.9832305908203, 62.806190490722656, 14.223584175109863, 26.15190315246582, 7.565235614776611, 2.133655548095703, 1.1219714879989624, 6.471327781677246, 0.40336039662361145, -1.2376468181610107, 2.041470527648926, -5.015923500061035, 7.043292999267578, -1.5433586835861206, 2.5931448936462402, 1.967993974685669]"
