utt_id,dataset_name,split_name,speaker_id,gender,domain,language,path_raw,path_proc,duration_sec,sample_rate,quality_flag,notes,clean_subset_name,clean_rule_version,selection_cell,coarse_style,selection_note,feature_status,feature_error,rms_dbfs,peak_dbfs,clipping_ratio,silence_ratio_40db,zcr_mean,spectral_centroid_hz_mean,f0_voiced_ratio,f0_median_hz,f0_p10_hz,f0_p90_hz
p225_326_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_326_mic1.flac,,2.127750,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.955558,-6.223342,0.000000,0.065000,0.032146,4437.894059,0.492958,182.134681,156.709531,203.795307
p225_328_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_328_mic1.flac,,2.343729,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.015513,-1.099461,0.000000,0.000000,0.075031,4067.407807,0.468085,187.811651,157.108895,266.617262
p225_335_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_335_mic1.flac,,2.420792,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.581007,-8.561890,0.000000,0.000000,0.015419,2488.754501,0.473251,178.159178,148.363417,183.680727
p225_337_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_337_mic1.flac,,2.390312,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.773468,-2.497715,0.000000,0.004444,0.038709,3690.364711,0.458333,175.102690,153.474227,193.732663
p225_346_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_346_mic1.flac,,2.698229,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.588734,-7.222345,0.000000,0.000000,0.061938,4259.331738,0.525926,181.133455,151.360295,245.499051
p225_347_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_347_mic1.flac,,2.353271,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.365002,-6.409282,0.000000,0.000000,0.051559,4223.821955,0.453390,160.097162,147.231584,190.545056
p225_349_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_349_mic1.flac,,2.128833,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.111162,-5.416036,0.000000,0.000000,0.035605,3431.912745,0.497653,218.457136,157.773119,236.088209
p225_351_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_351_mic1.flac,,2.661646,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.770210,-3.597835,0.000000,0.000000,0.036139,3818.479158,0.370787,208.117269,173.609879,228.457902
p225_352_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_352_mic1.flac,,2.766896,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.428420,-5.123334,0.000000,0.003846,0.058507,4146.886948,0.480144,180.880255,159.603798,225.769501
p225_353_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_353_mic1.flac,,2.699396,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.031253,-4.197672,0.000000,0.000000,0.026667,2672.457826,0.611111,163.208808,150.153704,192.888076
p225_359_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_359_mic1.flac,,2.448437,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.653441,-3.259945,0.000000,0.091304,0.053184,4338.753113,0.367347,187.008214,153.727346,209.100050
p225_363_mic1,VCTK Corpus 0.92,full local extraction,p225,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p225/p225_363_mic1.flac,,2.587229,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.951798,-6.788911,0.000000,0.000000,0.053811,4314.028410,0.528958,190.435815,161.272362,215.270912
p228_001_mic1,VCTK Corpus 0.92,full local extraction,p228,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p228/p228_001_mic1.flac,,2.660521,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.336536,-5.925170,0.000000,0.004000,0.048266,4425.112444,0.419476,216.905389,190.338816,260.443504
p228_025_mic1,VCTK Corpus 0.92,full local extraction,p228,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p228/p228_025_mic1.flac,,2.184604,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-30.390784,-11.447026,0.000000,0.000000,0.041349,4476.194511,0.369863,187.600208,164.736792,273.811915
p228_027_mic1,VCTK Corpus 0.92,full local extraction,p228,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p228/p228_027_mic1.flac,,2.176604,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-28.010152,-10.300317,0.000000,0.000000,0.030969,3883.308474,0.518349,194.406576,168.050708,231.500989
p228_030_mic1,VCTK Corpus 0.92,full local extraction,p228,female,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p228/p228_030_mic1.flac,,2.605167,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|female,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.921130,-4.024911,0.000000,0.004082,0.039842,3777.130453,0.547893,209.880032,174.339943,248.956533
p226_001_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_001_mic1.flac,,2.798708,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.507527,-4.895888,0.000000,0.076046,0.079185,5481.571256,0.275000,123.702693,89.318982,151.225594
p226_025_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_025_mic1.flac,,2.816917,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.226646,-5.661276,0.000000,0.003774,0.036520,4129.337995,0.390071,111.138633,89.666735,128.822107
p226_026_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_026_mic1.flac,,2.446000,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.299671,-5.292307,0.000000,0.000000,0.034901,4170.231506,0.424490,107.640069,85.063855,120.820216
p226_039_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_039_mic1.flac,,2.152521,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-28.218071,-8.183140,0.000000,0.009901,0.048391,4905.677951,0.351852,100.180098,87.762130,309.083431
p226_040_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_040_mic1.flac,,2.006792,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-27.524960,-9.656623,0.000000,0.000000,0.030366,3905.681840,0.293532,103.632270,82.889734,129.868652
p226_047_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_047_mic1.flac,,2.150792,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.112373,-6.819662,0.000000,0.000000,0.047779,4991.606008,0.287037,112.343220,81.088356,120.179453
p226_048_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_048_mic1.flac,,2.018187,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.585306,-4.965095,0.000000,0.010526,0.044228,4850.504031,0.351485,103.578184,89.829249,135.257906
p226_049_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_049_mic1.flac,,2.199937,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.903059,-3.128614,0.000000,0.024155,0.028891,4440.418567,0.386364,114.807157,87.415726,139.593774
p226_052_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_052_mic1.flac,,2.514000,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.333696,-6.015300,0.000000,0.046610,0.042040,4648.198852,0.396825,108.139721,87.452101,131.163096
p226_053_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_053_mic1.flac,,2.734375,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.947408,-2.062812,0.000000,0.007782,0.033045,4466.838373,0.386861,111.403465,93.649658,126.343145
p226_057_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_057_mic1.flac,,2.385646,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.294176,-6.578347,0.000000,0.000000,0.037373,4436.198859,0.389121,101.172817,84.004422,125.234801
p226_059_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_059_mic1.flac,,2.086167,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.458324,-7.152009,0.000000,0.000000,0.044167,4263.310360,0.330144,119.162678,86.623198,140.419233
p226_063_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_063_mic1.flac,,2.465438,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.165991,-7.816958,0.000000,0.000000,0.038736,3897.622666,0.352227,101.502986,92.480523,117.991419
p226_066_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_066_mic1.flac,,2.301208,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.897956,-5.997305,0.000000,0.000000,0.049237,4993.876482,0.307359,100.937176,79.313866,112.037141
p226_067_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_067_mic1.flac,,2.283292,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.691610,-5.670946,0.000000,0.000000,0.046798,4311.286536,0.401747,99.310588,85.632619,118.873509
p226_078_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_078_mic1.flac,,2.351729,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.696081,-5.196796,0.000000,0.000000,0.028177,4256.917907,0.364407,102.747034,88.876044,150.027240
p226_079_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_079_mic1.flac,,2.137812,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-27.117802,-11.547615,0.000000,0.000000,0.037921,4509.395736,0.434579,104.766141,88.314432,127.116242
p226_083_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_083_mic1.flac,,2.829333,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.882770,-1.938996,0.000000,0.101504,0.045669,5127.140984,0.222615,137.427413,89.848135,163.379463
p226_091_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_091_mic1.flac,,2.694937,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.179352,-7.052336,0.000000,0.000000,0.045265,4453.043881,0.292593,120.354992,86.921915,132.687098
p226_093_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_093_mic1.flac,,2.179375,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.550605,-4.491397,0.000000,0.004878,0.039765,4183.243224,0.399083,117.268375,99.984990,128.047871
p226_097_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_097_mic1.flac,,2.823271,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.449283,-3.654575,0.000000,0.052830,0.036582,4374.644535,0.469965,113.638452,84.828489,142.450729
p226_098_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_098_mic1.flac,,2.681771,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-29.002751,-7.712624,0.000000,0.000000,0.046571,5250.986406,0.323420,115.072717,85.533889,376.946234
p226_101_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_101_mic1.flac,,2.584000,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.832247,-7.668290,0.000000,0.000000,0.023715,4355.765674,0.370656,97.894768,84.392887,113.854704
p226_103_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_103_mic1.flac,,2.805333,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.956343,-0.741710,0.000000,0.018939,0.041472,4126.356313,0.448399,103.890860,85.931446,121.140909
p226_105_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_105_mic1.flac,,2.686187,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.709484,-5.184268,0.000000,0.003968,0.065432,4478.721233,0.379182,127.554548,107.818946,170.092931
p226_111_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_111_mic1.flac,,2.765333,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.879152,-4.436445,0.000000,0.061538,0.031186,4692.327537,0.357401,107.380688,89.635220,141.267397
p226_117_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_117_mic1.flac,,2.588208,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.656582,-3.089939,0.000000,0.016461,0.044906,4145.874212,0.455598,115.322895,94.534465,145.754150
p226_125_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_125_mic1.flac,,2.821479,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.400417,-5.845312,0.000000,0.022642,0.052246,4905.394682,0.342756,106.825815,83.461263,137.221249
p226_129_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_129_mic1.flac,,2.773750,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.656789,-6.612332,0.000000,0.026820,0.043384,4845.867403,0.237410,120.566287,87.401633,142.590400
p226_131_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_131_mic1.flac,,2.119937,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-26.291610,-8.656881,0.000000,0.005025,0.065201,5377.243260,0.330189,108.060466,81.292016,135.682746
p226_137_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_137_mic1.flac,,2.803792,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.699559,-5.611064,0.000000,0.000000,0.029466,4519.529766,0.313167,115.684894,86.090092,136.388378
p226_142_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_142_mic1.flac,,2.789417,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.783427,-6.859275,0.000000,0.003817,0.025234,3734.199129,0.473118,112.582253,96.668476,128.169684
p226_150_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_150_mic1.flac,,2.716583,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-24.903881,-4.879137,0.000000,0.000000,0.032552,4255.088163,0.341912,118.497718,92.274129,135.325760
p226_169_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_169_mic1.flac,,2.849396,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-22.979060,-3.867509,0.000000,0.026119,0.032662,3940.137104,0.466667,103.248945,95.382430,145.699667
p226_177_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_177_mic1.flac,,2.790208,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-27.432066,-5.275261,0.000000,0.000000,0.035751,4790.965173,0.228571,107.232011,86.707326,147.566517
p226_194_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_194_mic1.flac,,2.846667,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-25.256906,-5.957741,0.000000,0.000000,0.054031,4471.579182,0.452632,113.865659,87.029721,134.115585
p226_197_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_197_mic1.flac,,2.111333,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-23.163242,-8.280244,0.000000,0.000000,0.035201,4043.527884,0.415094,109.069953,95.587741,121.796360
p226_199_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_199_mic1.flac,,2.674667,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-21.898398,-5.133381,0.000000,0.019920,0.030069,3620.702868,0.522388,111.517272,87.534623,130.166723
p226_202_mic1,VCTK Corpus 0.92,full local extraction,p226,male,speech,English,data/datasets/speech/vctk/raw/VCTK-Corpus-0.92/wav48_silence_trimmed/p226/p226_202_mic1.flac,,2.108833,48000,ok,canonical mic1 flac,clean_speech_v1,v1,VCTK Corpus 0.92|male,neutral_speech,quality_ok;duration_2_20;English;balanced_by_dataset_and_gender;round_robin_by_speaker,ok,,-21.765076,-7.027893,0.000000,0.020202,0.022451,3727.604661,0.459716,105.845882,88.338302,122.077979
